n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2 BRAF PTEN AKT PDPK1 p70_b1 p70_b2 ERK_b1 ERK_b2 MEK_b1 MEK_b2
65 MZ7-mel PI3K 49.5 0.12134600000000004 0.003084 0.11389099999999999 0.6951970000000002 0.4518020000000001 0.013225000000000002 0.4301400000000001 0.010215 0.26953299999999997 0.08466700000000002 0.19986200000000007 0.09170600000000001
66 SK-MEL-1 Zero 49.0 0.17225900000000002 0.130359 0.13765599999999997 0.45684499999999995 0.3534949999999999 0.34965199999999974 0.8539940000000004 0.34988799999999987 0.3032589999999998 0.12409200000000002 0.2667529999999998 0.125568
65 MZ7-mel p53 49.5 0.21303000000000005 0.17817200000000002 0.0 0.0 0.9109549999999998 0.7466009999999998 0.731127 0.577744 0.256799 0.0 0.188307 0.0
66 SK-MEL-1 BRAF 49.0 0.15162799999999993 0.12335000000000003 0.0 0.4524869999999999 0.3520789999999999 0.3471289999999999 0.8549379999999999 0.34571299999999994 0.24328099999999991 0.0 0.224051 0.0
67 A2058 Zero 49.0 0.06746200000000001 0.032913 0.052157 0.4454009999999999 0.229665 0.22563400000000003 0.24725 0.161209 0.14059999999999992 0.023219 0.2305309999999999 0.04964200000000001
66 SK-MEL-1 PI3K 49.0 0.17655900000000005 0.0038009999999999997 0.29705000000000004 0.4480649999999999 0.013004000000000002 0.011282 0.6870929999999997 0.012773000000000003 0.3311009999999999 0.263624 0.30409499999999995 0.26901100000000006
67 A2058 BRAF 49.0 0.060875000000000005 0.030053 0.0 0.4314 0.22846400000000008 0.223949 0.24832400000000007 0.15957400000000008 0.14022300000000004 0.0 0.2372490000000001 0.0
66 SK-MEL-1 p53 49.0 0.270553 0.210199 0.02092500000000001 0.0 0.5768619999999998 0.5734549999999997 0.9010299999999994 0.5711459999999999 0.2550160000000001 0.020294 0.22896200000000008 0.019766000000000006
67 A2058 PI3K 49.0 0.021825999999999998 0.0 0.08941600000000002 0.43559899999999996 0.002858 0.0 0.023392 0.0 0.144027 0.034736 0.24397999999999995 0.08289900000000001
68 CP66-MEL Zero 49.5 0.206635 0.14144 0.17443300000000003 0.629998 0.40490499999999996 0.397997 0.719724 0.34563799999999983 0.518961 0.138207 0.32424400000000003 0.142937
67 A2058 p53 49.0 0.120171 0.058669 0.021747000000000002 0.0 0.4204510000000001 0.41254200000000013 0.4330219999999999 0.29786599999999996 0.1361310000000001 0.008505000000000004 0.24152600000000018 0.02155
68 CP66-MEL BRAF 49.5 0.20263000000000003 0.13844400000000004 0.0 0.643798 0.393083 0.38451000000000013 0.7038589999999998 0.33298400000000006 0.4769169999999999 0.0 0.280836 0.0
69 HCT-116 Zero 49.0 0.36381999999999987 0.24771700000000002 0.6345509999999996 0.5546039999999999 0.40814599999999984 0.4374709999999998 0.4853129999999997 0.35687199999999974 0.8322439999999995 0.610343 0.8432929999999995 0.6192759999999998
69 HCT-116 BRAF 49.0 0.3293789999999999 0.25840799999999997 0.0 0.5633980000000001 0.433254 0.4591779999999999 0.49972999999999995 0.38428400000000007 0.691135 0.0 0.712742 0.0
68 CP66-MEL PI3K 49.5 0.13388200000000006 0.004736 0.28441400000000006 0.6397989999999998 0.014044000000000003 0.011048 0.43385399999999996 0.011199000000000002 0.5422579999999996 0.230081 0.3461750000000002 0.23786200000000002
69 HCT-116 PI3K 49.0 0.3844969999999999 0.0 0.9313880000000002 0.5664959999999999 0.0 0.0 0.005661999999999999 0.0 0.9060839999999999 0.8814049999999999 0.9127239999999999 0.893858
68 CP66-MEL p53 49.5 0.50181 0.341056 0.0013109999999999999 0.004037000000000001 0.994159 0.994304 0.9978239999999999 0.846667 0.47295099999999995 0.0006180000000000001 0.28278800000000004 0.00137
69 HCT-116 p53 49.0 0.7696 0.552992 0.29006899999999985 0.0036 0.8617509999999999 0.9278409999999999 0.9483379999999998 0.7734779999999998 0.7505829999999999 0.2952610000000001 0.765086 0.29176700000000005
70 LS-180 Zero 49.0 0.435166 0.136297 0.233463 0.5977900000000003 0.5211920000000001 0.584361 0.6141699999999998 0.24977000000000005 0.6214420000000002 0.19766000000000003 0.5887819999999998 0.21005100000000002
70 LS-180 BRAF 49.0 0.36782499999999996 0.12679100000000001 0.0 0.618772 0.5041180000000002 0.5680310000000002 0.5989180000000002 0.23851599999999995 0.6006970000000003 0.0 0.569439 0.0
71 SNU-C1 Zero 49.0 0.69058 0.5312790000000001 0.42355199999999993 0.5019989999999995 0.711104 0.7871659999999999 0.823844 0.6447929999999998 0.8774250000000002 0.43286499999999994 0.742559 0.430848
70 LS-180 PI3K 49.0 0.3776329999999997 0.10847300000000003 0.3126289999999998 0.6091590000000003 0.35688499999999995 0.361248 0.40511499999999956 0.20436599999999994 0.6217279999999997 0.2661459999999999 0.5873740000000001 0.27718899999999996
71 SNU-C1 BRAF 49.0 0.6323639999999998 0.49702799999999986 0.0 0.5057119999999998 0.7250420000000002 0.81159 0.844138 0.65413 0.7763919999999999 0.0 0.5940729999999999 0.0
71 SNU-C1 PI3K 49.0 0.6072410000000003 0.3343369999999999 0.5398390000000001 0.4922409999999999 0.4418089999999999 0.48756499999999986 0.5362359999999999 0.4060369999999999 0.9044720000000004 0.5401890000000001 0.7770040000000001 0.5420100000000001
70 LS-180 p53 49.0 0.6047449999999998 0.17742699999999997 0.13984200000000002 0.20599600000000004 0.7089969999999999 0.8178780000000003 0.8400300000000002 0.31782799999999994 0.6108199999999998 0.12596500000000002 0.5775039999999999 0.128242
71 SNU-C1 p53 49.0 0.862862 0.6170029999999999 0.363117 0.0 0.8376009999999999 0.93708 0.9555980000000002 0.751854 0.852279 0.381528 0.7102020000000001 0.372748
72 HT-115 Zero 49.0 0.7047660000000001 0.618203 0.087814 0.34214399999999984 0.7635290000000003 0.7903920000000004 0.8927240000000003 0.759081 0.8196040000000004 0.07505100000000002 0.8203160000000005 0.07626200000000001
72 HT-115 BRAF 49.0 0.70384 0.6289710000000001 0.0 0.34709899999999994 0.7725570000000002 0.7990980000000002 0.8949210000000001 0.7722260000000003 0.8146720000000001 0.0 0.8146980000000003 0.0
73 MDST8 Zero 49.0 0.11409 0.052746999999999995 0.248007 0.5390749999999999 0.4039430000000001 0.32009200000000004 0.4006309999999999 0.2715669999999999 0.3357399999999998 0.193841 0.38748399999999983 0.22610799999999998
72 HT-115 PI3K 49.0 0.5530999999999996 0.35491099999999987 0.22081499999999996 0.3471239999999999 0.4322209999999998 0.43913799999999975 0.6083179999999996 0.43566299999999986 0.8236099999999996 0.18702700000000005 0.8233459999999997 0.19203599999999996
72 HT-115 p53 49.0 0.7899289999999999 0.6787769999999999 0.061002999999999995 0.0 0.845384 0.8827169999999998 0.9456929999999999 0.8380709999999999 0.8107409999999999 0.055538999999999984 0.8085619999999999 0.054397
73 MDST8 BRAF 49.0 0.09482999999999998 0.05278599999999999 0.0 0.5430409999999999 0.41907299999999986 0.343691 0.4267009999999999 0.29215899999999995 0.17197900000000005 0.0 0.21554399999999999 0.0
74 K2 Zero 49.5 0.06065700000000001 0.036119 0.019728 0.250605 0.8440499999999997 0.6262709999999998 0.9021299999999997 0.6241909999999998 0.08271300000000005 0.012222999999999998 0.07497900000000005 0.015146000000000001
73 MDST8 PI3K 49.0 0.155197 0.0 0.4272229999999999 0.527888 0.007492 0.0 0.009117999999999998 0.0 0.4452919999999999 0.33907899999999996 0.4909879999999998 0.39582499999999987
74 K2 BRAF 49.5 0.06020899999999999 0.032317 0.0 0.25820000000000004 0.8444189999999996 0.6216949999999998 0.9054179999999998 0.6197459999999997 0.05807300000000001 0.0 0.05155900000000001 0.0
74 K2 PI3K 49.5 0.09915799999999998 0.0 0.09640300000000002 0.25340399999999996 0.40950500000000006 0.0 0.5573589999999999 0.0 0.17872200000000002 0.07012199999999998 0.15985400000000005 0.08180299999999999
73 MDST8 p53 49.0 0.23125400000000007 0.10892400000000005 0.058928999999999995 0.0 0.8056959999999999 0.6840119999999995 0.7849479999999995 0.5932249999999997 0.2172770000000001 0.04383499999999999 0.25830099999999995 0.05230099999999998
74 K2 p53 49.5 0.067987 0.045611 0.0 0.0 0.9409190000000002 0.8137320000000001 0.9706480000000002 0.8130420000000002 0.060511999999999996 0.0 0.054653999999999994 0.0
75 RKO Zero 49.0 0.3555269999999999 0.225181 0.44354700000000014 0.5010370000000001 0.4808959999999999 0.37677799999999995 0.5304690000000001 0.37949199999999994 0.5851130000000003 0.44439900000000004 0.5763310000000001 0.442985
75 RKO BRAF 49.0 0.23260899999999998 0.187084 0.0 0.4914619999999999 0.5260239999999999 0.42343800000000004 0.5847849999999999 0.43363799999999997 0.315914 0.0 0.305847 0.0
76 RPMI-7951 Zero 49.0 0.3087509999999996 0.22785899999999998 0.05181500000000001 0.12799400000000002 0.5565000000000004 0.5361870000000003 0.531485 0.476993 0.44410699999999964 0.03368000000000001 0.545238 0.04940300000000001
75 RKO PI3K 49.0 0.37189199999999994 0.0 0.717003 0.48897099999999993 0.007035999999999999 0.0 0.012357000000000002 0.0 0.7467409999999999 0.7107899999999998 0.7321699999999999 0.7095549999999998
75 RKO p53 49.0 0.5594869999999996 0.375986 0.33406099999999983 0.0 0.695855 0.626496 0.7279509999999998 0.625098 0.5441359999999997 0.3489109999999999 0.5258409999999997 0.3404979999999999
76 RPMI-7951 BRAF 49.0 0.28897199999999995 0.225829 0.0 0.12907000000000007 0.5502870000000001 0.5339870000000001 0.5282969999999999 0.482327 0.4524959999999999 0.0 0.552249 0.0
77 COLO-829 Zero 49.0 0.021895999999999995 0.009993 0.04238199999999999 0.3066009999999999 0.6155309999999998 0.5506890000000002 0.6208110000000001 0.541979 0.061641 0.029314999999999994 0.052293 0.031667999999999995
76 RPMI-7951 PI3K 49.0 0.06482199999999999 0.0 0.14461399999999996 0.13113199999999997 0.0 0.0 0.0 0.0 0.43597599999999986 0.100384 0.5358929999999998 0.14344800000000002
77 COLO-829 BRAF 49.0 0.024742999999999998 0.011045000000000001 0.0 0.30737499999999995 0.616504 0.5519270000000001 0.624173 0.5441499999999999 0.025668 0.0 0.018813999999999994 0.0
76 RPMI-7951 p53 49.0 0.32882599999999995 0.23415299999999997 0.039837000000000004 0.0 0.5938809999999995 0.5814989999999997 0.5646239999999997 0.5152719999999997 0.4340260000000001 0.028146 0.5384499999999999 0.037709
77 COLO-829 PI3K 49.0 0.036319 0.0 0.131812 0.31695499999999993 0.0019879999999999997 0.0 0.0021999999999999997 0.0 0.15537699999999996 0.09888000000000001 0.13183899999999998 0.10269299999999999
78 C32 Zero 49.0 0.34069099999999997 0.19768700000000006 0.21171000000000004 0.16808700000000007 0.685336 0.41718199999999994 0.922858 0.4177599999999999 0.38571199999999994 0.21889100000000006 0.3963279999999999 0.21368500000000007
77 COLO-829 p53 49.0 0.030647 0.015258 0.0012 0.0 0.7967689999999998 0.7619649999999998 0.7909079999999999 0.7462589999999999 0.022377999999999995 0.000593 0.019436999999999996 0.0004
78 C32 BRAF 49.0 0.23357500000000003 0.163886 0.0 0.16343300000000002 0.6875159999999995 0.4175130000000001 0.9224609999999995 0.41842200000000007 0.24063000000000007 0.0 0.26303299999999996 0.0
78 C32 PI3K 49.0 0.30291799999999997 0.0 0.31914499999999985 0.165329 0.3950180000000001 0.0 0.8361989999999998 0.0 0.420578 0.313684 0.43085899999999994 0.31856
79 WM793B Zero 49.5 0.41811499999999996 0.22420400000000001 0.6294850000000003 0.4594139999999999 0.49122499999999997 0.40213100000000007 0.7937049999999999 0.3820640000000001 0.788769 0.6368460000000001 0.776688 0.6331840000000002
78 C32 p53 49.0 0.39910799999999996 0.24727500000000002 0.20241800000000004 0.0 0.7252520000000001 0.5032190000000001 0.9313910000000002 0.50312 0.388782 0.21174500000000002 0.4006199999999999 0.20696400000000004
79 WM793B BRAF 49.5 0.20331100000000005 0.14032800000000004 0.0 0.473964 0.637879 0.553184 0.874829 0.521021 0.3336599999999999 0.0 0.3209889999999999 0.0
80 G-MEL Zero 49.5 0.021367 0.007414 0.0015500000000000002 0.035226999999999994 0.699041 0.3853559999999999 0.6370869999999997 0.25696699999999995 0.038447999999999996 0.000364 0.018129999999999997 0.00022
79 WM793B PI3K 49.5 0.33403599999999994 0.011653 0.696321 0.44673399999999996 0.05561899999999998 0.013475 0.48461099999999985 0.015138 0.8280239999999996 0.6967309999999997 0.8158249999999997 0.6969689999999998
80 G-MEL BRAF 49.5 0.022041000000000005 0.007796000000000001 0.0 0.0364 0.6989660000000001 0.39131000000000005 0.637016 0.25497300000000006 0.033408999999999994 0.0 0.01488 0.0
79 WM793B p53 49.5 0.6371290000000002 0.34011099999999994 0.6057560000000002 0.0 0.6439109999999999 0.595321 0.849026 0.557097 0.7745930000000003 0.6168230000000003 0.7630670000000003 0.6130610000000002
80 G-MEL PI3K 49.5 0.019285 0.0 0.00175 0.035199999999999995 0.518255 0.0 0.41712999999999995 0.0 0.040674999999999996 0.002 0.017702 0.001791
80 G-MEL p53 49.5 0.023684 0.008309 0.001324 0.0 0.7158380000000001 0.40672599999999987 0.651642 0.266376 0.037282 0.0009669999999999999 0.017772999999999997 0.000567
81 CW-2 Zero 49.0 0.12355400000000004 0.03686199999999999 0.10180000000000004 0.240423 0.16853600000000005 0.2283590000000001 0.3351589999999998 0.14657699999999999 0.2686809999999999 0.06593900000000003 0.3830470000000002 0.09154700000000003
81 CW-2 BRAF 49.0 0.09502 0.03886099999999999 0.0 0.23991400000000002 0.17915699999999998 0.23822599999999997 0.34894999999999987 0.16125400000000004 0.2501650000000001 0.0 0.3570259999999999 0.0
81 CW-2 PI3K 49.0 0.08162000000000001 0.0 0.13238200000000003 0.23528800000000005 0.0 0.0 0.13731900000000005 0.0 0.278 0.08823000000000002 0.3827619999999998 0.11173300000000003
82 HCC2998 Zero 49.0 0.7222490000000001 0.6304660000000001 0.24033900000000008 0.5836029999999999 0.7933660000000001 0.800024 0.9608739999999999 0.7835030000000001 0.8331319999999998 0.2384940000000001 0.7720389999999994 0.2412960000000001
82 HCC2998 BRAF 49.0 0.6990949999999998 0.6008020000000001 0.0 0.58148 0.7919749999999997 0.8012519999999999 0.9585439999999997 0.7817749999999999 0.797456 0.0 0.7296769999999998 0.0
81 CW-2 p53 49.0 0.19801799999999997 0.06633200000000002 0.08391399999999999 0.0 0.2813059999999999 0.3472859999999999 0.45498899999999987 0.2593129999999998 0.27082099999999976 0.059758999999999986 0.3745199999999998 0.078168
83 Mewo Zero 49.0 0.547323 0.22784000000000001 0.053184999999999996 0.36984599999999984 0.6768409999999998 0.31228500000000003 0.8210359999999999 0.28567 0.6232839999999998 0.054851 0.6328229999999999 0.053441999999999996
82 HCC2998 PI3K 49.0 0.5501189999999995 0.2939119999999999 0.48724799999999996 0.5799689999999994 0.35747999999999974 0.3587049999999997 0.7928389999999995 0.36023699999999975 0.8640469999999995 0.47742899999999977 0.8091379999999995 0.48220399999999985
83 Mewo BRAF 49.0 0.517079 0.22803500000000002 0.0 0.36311199999999993 0.6815159999999998 0.3165269999999999 0.8257220000000001 0.2922279999999999 0.613977 0.0 0.6269989999999999 0.0
82 HCC2998 p53 49.0 0.8743300000000002 0.754252 0.14637799999999998 0.0 0.943458 0.9612240000000001 0.9950209999999999 0.9221749999999999 0.8410160000000002 0.156896 0.7758250000000001 0.15117199999999995
83 Mewo PI3K 49.0 0.47367499999999985 0.0 0.109879 0.3602049999999999 0.49717999999999996 0.0 0.7167290000000001 0.0 0.6098879999999999 0.104343 0.615013 0.10884699999999999
84 LB2518-MEL Zero 49.5 0.165352 0.06675400000000001 0.11581600000000002 0.8476619999999998 0.7477029999999999 0.6698499999999998 0.7116179999999999 0.334665 0.259664 0.08695600000000002 0.24705 0.08916900000000003
83 Mewo p53 49.0 0.6044809999999999 0.365835 0.031146 0.0 0.7661169999999999 0.49934499999999993 0.871487 0.464054 0.6251159999999998 0.033287000000000004 0.6345409999999998 0.03258300000000001
84 LB2518-MEL BRAF 49.5 0.18304000000000006 0.07732599999999999 0.0 0.8471999999999998 0.7325059999999999 0.6512199999999999 0.6955600000000001 0.3257720000000002 0.25222400000000006 0.0 0.23378200000000007 0.0
84 LB2518-MEL PI3K 49.5 0.083175 0.014057000000000002 0.37098200000000014 0.8460969999999994 0.19307700000000008 0.10885200000000003 0.15891600000000003 0.05818299999999998 0.37094500000000014 0.28726 0.3567800000000002 0.2960900000000001
85 NCI-H716 Zero 49.0 0.5949129999999998 0.39241800000000004 0.020619999999999996 0.20418600000000003 0.9667669999999996 0.8217669999999997 0.9657579999999995 0.6968579999999998 0.5814189999999999 0.015870000000000002 0.5584929999999998 0.016978
84 LB2518-MEL p53 49.5 0.25305300000000003 0.10077300000000002 0.02138 0.07688000000000005 0.9746099999999996 0.9687069999999998 0.9575319999999996 0.46611500000000017 0.24313199999999993 0.020120999999999997 0.22831299999999993 0.018710999999999995
85 NCI-H716 BRAF 49.0 0.590356 0.39006699999999994 0.0 0.203382 0.9721750000000002 0.8225050000000003 0.968766 0.6916960000000001 0.5769949999999999 0.0 0.562591 0.0
86 Malme-3M Zero 49.0 0.19661599999999999 0.10497500000000001 0.053230999999999994 0.5050009999999998 0.8293909999999995 0.701494 0.7933449999999995 0.4685609999999999 0.26335799999999987 0.019946000000000005 0.30269099999999993 0.027593999999999994
85 NCI-H716 PI3K 49.0 0.5265999999999998 0.114199 0.139731 0.20586399999999996 0.7898 0.24316600000000002 0.7897599999999997 0.209537 0.5852969999999996 0.11687800000000004 0.5685289999999996 0.12086100000000002
86 Malme-3M BRAF 49.0 0.20839800000000003 0.120235 0.0 0.49680000000000013 0.836785 0.6947069999999999 0.804026 0.4820650000000001 0.26434099999999994 0.0 0.3045520000000001 0.0
85 NCI-H716 p53 49.0 0.6043139999999999 0.43159099999999995 0.003939 0.0 0.9910839999999999 0.9255019999999998 0.9891869999999996 0.7734589999999998 0.5828079999999998 0.0032130000000000006 0.566893 0.003268
86 Malme-3M PI3K 49.0 0.184372 0.06693299999999999 0.10978299999999998 0.4929999999999998 0.6425729999999998 0.413439 0.6965410000000002 0.28733500000000006 0.2722520000000001 0.044344999999999996 0.30706899999999987 0.056114
87 MZ2-MEL Zero 49.5 0.091196 0.05151700000000001 0.00517 0.7031979999999998 0.480509 0.4415300000000001 0.5019780000000001 0.3569880000000001 0.16591999999999993 0.00521 0.14775799999999994 0.0043219999999999995
86 Malme-3M p53 49.0 0.2565809999999999 0.15271800000000002 0.0002 0.0 0.9818010000000001 0.9539920000000001 0.902361 0.6516929999999999 0.26209999999999994 0.0002 0.303926 0.0
87 MZ2-MEL BRAF 49.5 0.08343700000000001 0.046529 0.0 0.6989969999999998 0.48531599999999986 0.4511499999999999 0.5026869999999999 0.3569879999999999 0.16684600000000005 0.0 0.14787200000000003 0.0
87 MZ2-MEL PI3K 49.5 0.003336 0.0 0.013368999999999999 0.688201 0.0 0.0 0.00071 0.0 0.167092 0.010013999999999999 0.14360400000000004 0.011546999999999998
88 SNU-1040 Zero 49.0 0.4882709999999998 0.38652499999999995 0.22841499999999995 0.3293999999999999 0.457178 0.5329160000000001 0.5917249999999997 0.4762939999999998 0.7154799999999999 0.22166000000000013 0.7402909999999997 0.22643900000000006
87 MZ2-MEL p53 49.5 0.17595300000000003 0.104454 0.0 0.0 0.9999999999999998 0.9997999999999998 0.9981999999999999 0.779758 0.16274400000000003 0.0 0.14933600000000002 0.0
88 SNU-1040 BRAF 49.0 0.491451 0.390131 0.0 0.33000100000000004 0.46497099999999997 0.542295 0.5962399999999999 0.4826019999999999 0.7071590000000002 0.0 0.738259 0.0
89 SK-MEL-31 Zero 49.0 0.14372300000000007 0.09129199999999998 0.03478200000000001 0.07387400000000001 0.7484880000000002 0.7385810000000002 0.9156039999999998 0.7375449999999999 0.153482 0.026332000000000008 0.20250400000000002 0.03143200000000001
88 SNU-1040 PI3K 49.0 0.3410369999999999 0.0 0.517254 0.317598 0.0 0.0 0.021245999999999994 0.0 0.7167330000000001 0.4967 0.731317 0.510771
89 SK-MEL-31 BRAF 49.0 0.14212799999999998 0.091493 0.0 0.072523 0.75302 0.7436330000000001 0.9154710000000001 0.7409989999999999 0.135074 0.0 0.18137499999999998 0.0
88 SNU-1040 p53 49.0 0.7266610000000002 0.583951 0.07624000000000003 0.0 0.6896510000000002 0.8039950000000001 0.8678240000000005 0.7178670000000005 0.7111960000000002 0.072063 0.7397929999999999 0.07357900000000002
89 SK-MEL-31 PI3K 49.0 0.191376 0.0 0.27068899999999996 0.07840200000000001 0.0 0.0 0.4229490000000001 0.0 0.26771599999999995 0.202732 0.30741599999999997 0.246884
90 COLO-201 Zero 49.0 0.25715899999999986 0.048070999999999996 0.40240899999999996 0.40859000000000006 0.32941699999999996 0.5404899999999997 0.5890999999999996 0.2860099999999999 0.391431 0.2740819999999998 0.4327109999999999 0.3152489999999999
89 SK-MEL-31 p53 49.0 0.160587 0.098969 0.016856999999999997 0.0 0.8082539999999998 0.7997499999999998 0.9302889999999998 0.7985689999999999 0.14154200000000006 0.014657000000000002 0.18342100000000014 0.015020000000000002
90 COLO-201 BRAF 49.0 0.117724 0.056015 0.0 0.43293399999999993 0.341433 0.5335840000000001 0.571367 0.301048 0.199063 0.0 0.240284 0.0
91 Hs-944-T Zero 49.0 0.447373 0.2817400000000001 0.03805 0.17773500000000003 0.42923699999999987 0.376088 0.6160220000000001 0.363479 0.7761539999999997 0.016154999999999992 0.8499559999999998 0.036736
91 Hs-944-T BRAF 49.0 0.45176999999999995 0.29359999999999997 0.0 0.17856800000000003 0.4374189999999999 0.384197 0.6225590000000001 0.37165899999999996 0.7713540000000001 0.0 0.837172 0.0
90 COLO-201 PI3K 49.0 0.29552499999999987 0.0016 0.602101 0.4136149999999997 0.008899999999999996 0.011152000000000004 0.07253800000000003 0.009537999999999998 0.49572999999999984 0.40507199999999993 0.5421849999999999 0.47067499999999984
91 Hs-944-T PI3K 49.0 0.24024 0.0 0.061986999999999993 0.18423499999999998 0.038665 0.0 0.33508300000000013 0.0 0.7761349999999996 0.026237999999999997 0.8432659999999996 0.06220299999999999
90 COLO-201 p53 49.0 0.3372099999999999 0.06957700000000003 0.2755890000000001 0.07461600000000003 0.521103 0.8372120000000002 0.8829519999999996 0.44378999999999985 0.325043 0.194071 0.36247700000000005 0.22010700000000005
91 Hs-944-T p53 49.0 0.539287 0.347128 0.031214 0.0 0.5025869999999999 0.46088500000000004 0.6619319999999997 0.44923799999999997 0.7713769999999998 0.016356000000000002 0.8350909999999996 0.033677
92 MEL-JUSO Zero 49.0 0.21060600000000002 0.191779 0.0013119999999999998 0.333001 0.28490999999999994 0.28356800000000004 0.29102399999999995 0.27586700000000003 0.6724859999999999 0.0015410000000000003 0.6484909999999999 0.001
92 MEL-JUSO BRAF 49.0 0.20594500000000004 0.19274000000000002 0.0 0.32619999999999993 0.28957099999999997 0.288682 0.29772499999999996 0.281444 0.657041 0.0 0.630754 0.0
92 MEL-JUSO PI3K 49.0 0.005995 0.0 0.001026 0.3176 0.0012000000000000001 0.0 0.011370000000000002 0.0 0.6648689999999998 0.001729 0.6406159999999999 0.0012360000000000001
92 MEL-JUSO p53 49.0 0.30671199999999993 0.28625 0.000306 0.0 0.41950199999999993 0.41942699999999994 0.4269169999999999 0.4082239999999999 0.665453 0.00019099999999999998 0.642719 0.000404
93 CHL-1 Zero 49.5 0.706731 0.571898 0.20784700000000003 0.5249989999999999 0.734404 0.7058289999999999 0.9484679999999996 0.7106229999999998 0.843198 0.196167 0.788269 0.20267200000000005
93 CHL-1 BRAF 49.5 0.6920409999999999 0.5725609999999999 0.0 0.525602 0.7400470000000001 0.7147600000000002 0.9445540000000002 0.7192500000000002 0.8185730000000001 0.0 0.7641950000000001 0.0
93 CHL-1 PI3K 49.5 0.4292949999999999 0.0 0.7509939999999998 0.5366019999999998 0.0006000000000000001 0.0 0.6042199999999996 0.0 0.8750009999999998 0.7347809999999999 0.8135659999999999 0.7393640000000001
94 HT-144 Zero 49.0 0.405183 0.298111 0.0013680000000000003 0.41900200000000004 0.6034769999999998 0.496632 0.6052779999999999 0.444853 0.6496449999999996 0.000601 0.6603769999999998 0.0010630000000000001
94 HT-144 BRAF 49.0 0.41624200000000006 0.31543499999999997 0.0 0.40739999999999993 0.6045129999999999 0.502809 0.6077699999999998 0.45600700000000005 0.664083 0.0 0.6705880000000001 0.0
93 CHL-1 p53 49.5 0.853701 0.798853 0.005999999999999999 0.0 0.9927980000000002 0.9919420000000002 0.9991980000000001 0.9915970000000002 0.831719 0.005867999999999999 0.774421 0.005782999999999999
94 HT-144 PI3K 49.0 0.071736 0.0 0.0008060000000000001 0.41000099999999995 0.10217600000000003 0.0 0.105798 0.0 0.6492469999999999 0.0010580000000000001 0.658658 0.000897
94 HT-144 p53 49.0 0.6268669999999998 0.5125609999999999 0.0 0.0 0.9170449999999996 0.8524679999999998 0.9167709999999997 0.7670769999999999 0.6506759999999997 0.0 0.6596349999999997 0.0
95 CL-40 Zero 49.0 0.150046 0.05722599999999999 0.024020999999999997 0.18520000000000006 0.5264089999999997 0.6969929999999996 0.7201489999999994 0.410149 0.18892099999999998 0.01876 0.09830299999999999 0.018244999999999997
95 CL-40 BRAF 49.0 0.12190300000000001 0.053098 0.0 0.17220000000000002 0.546722 0.717571 0.7385320000000002 0.41883799999999993 0.14633700000000002 0.0 0.07723899999999999 0.0
96 SW1116 Zero 49.0 0.3170009999999999 0.19540899999999997 0.24780700000000003 0.5484789999999996 0.7526119999999996 0.7720389999999994 0.8308749999999995 0.5281549999999996 0.48115099999999983 0.21095600000000003 0.4696459999999998 0.21309800000000007
95 CL-40 PI3K 49.0 0.036181000000000005 0.001271 0.053413 0.1886 0.008917999999999999 0.009882000000000002 0.014452 0.009482 0.22549399999999997 0.03882000000000001 0.119627 0.040436
96 SW1116 BRAF 49.0 0.29328 0.18162199999999995 0.0 0.5430039999999998 0.7490349999999999 0.7731490000000001 0.8227180000000002 0.510492 0.3780049999999999 0.0 0.3757399999999999 0.0
95 CL-40 p53 49.0 0.16677400000000003 0.063206 0.017230000000000002 0.0 0.6454009999999999 0.848711 0.8743899999999999 0.494898 0.16894000000000006 0.01089 0.09023699999999998 0.010423000000000002
96 SW1116 PI3K 49.0 0.3421440000000001 0.087406 0.5680289999999999 0.5573989999999999 0.34655 0.3525440000000001 0.45520700000000003 0.24793300000000001 0.6357309999999998 0.48547300000000004 0.6239969999999999 0.4983010000000001
97 WM1552C Zero 49.0 0.30396700000000004 0.240392 0.04369200000000001 0.4001990000000001 0.9428289999999999 0.7862389999999999 0.9577590000000001 0.7887360000000001 0.36630500000000005 0.042001000000000004 0.3566570000000001 0.042062999999999996
96 SW1116 p53 49.0 0.388831 0.241818 0.062422 0.001 0.9720439999999999 0.9951869999999997 0.9969619999999997 0.6817799999999998 0.374422 0.06488999999999999 0.36535300000000004 0.06183199999999999
97 WM1552C BRAF 49.0 0.3014010000000001 0.248508 0.0 0.39940000000000003 0.9507339999999995 0.7978599999999997 0.9630739999999995 0.8002859999999998 0.3302730000000001 0.0 0.323536 0.0
98 KM12 Zero 49.0 0.10724700000000002 0.04083000000000001 0.48396600000000006 0.4520009999999998 0.21907199999999996 0.420106 0.562966 0.19612100000000002 0.18355399999999997 0.124013 0.595696 0.421644
97 WM1552C PI3K 49.0 0.36222199999999993 0.0 0.37635199999999996 0.4018019999999999 0.5205620000000001 0.0 0.5849469999999998 0.0 0.5857359999999999 0.35694900000000007 0.5676769999999998 0.362943
98 KM12 BRAF 49.0 0.09152 0.03654199999999999 0.0 0.447001 0.21840300000000004 0.42421499999999995 0.5743579999999998 0.19560100000000002 0.166697 0.0 0.601567 0.0
97 WM1552C p53 49.0 0.32705300000000004 0.304918 0.0 0.0 0.9978009999999997 0.9831019999999998 0.9989629999999997 0.9799079999999999 0.347257 0.0 0.337794 0.0
