n_profile Patient_ID Drug_ID Time Prosurvival_b1 Prosurvival_b2 Prosurvival_b3 Antisurvival_b1 Antisurvival_b2 Antisurvival_b3
101 MZ7-mel MEK 29.9 0.9916429999999998 0.9881129999999998 0.005939 0.14679799999999998 0.0 0.0
102 WM793B Zero 29.9 0.950767 0.83029 0.564221 0.9732120000000001 0.586609 0.0002
100 WM278 MEK 29.9 0.9968070000000001 0.9311040000000002 0.072966 0.785439 0.11168800000000001 0.0006
102 WM793B BRAF 29.9 0.9650179999999999 0.8454910000000001 0.5764980000000001 0.9758739999999999 0.626491 0.0004
103 RPMI-7951 Zero 29.9 0.983893 0.7467449999999999 0.254421 0.53507 0.02681 6.7e-05
104 SK-MEL-30 Zero 29.9 0.5488149999999999 0.47393799999999997 0.150199 0.755992 0.00899 0.0
102 WM793B PI3K 29.9 0.710411 0.39783999999999997 0.10504499999999999 0.9792649999999999 0.669451 0.0013999999999999998
103 RPMI-7951 BRAF 29.9 0.9777619999999999 0.61975 0.145399 0.538936 0.0216 0.0002
104 SK-MEL-30 BRAF 29.9 0.5593059999999999 0.479124 0.140241 0.7439439999999998 0.010491000000000002 0.0002
102 WM793B p53 29.9 0.951483 0.832358 0.578225 0.9650249999999999 0.579153 0.0006000000000000001
103 RPMI-7951 PI3K 29.9 0.9670319999999999 0.514918 0.0 0.964892 0.074377 0.0004
104 SK-MEL-30 PI3K 29.9 0.545248 0.47196600000000005 0.0 0.9011899999999999 0.009000000000000001 0.0
102 WM793B MEK 29.9 0.958334 0.7275360000000001 0.131175 0.986601 0.745016 0.0006000000000000001
104 SK-MEL-30 p53 29.9 0.551426 0.480809 0.151619 0.755482 0.0086 0.0
103 RPMI-7951 p53 29.9 0.9849999999999999 0.738627 0.256223 0.5387359999999999 0.0236 0.0
105 COLO-792 Zero 29.8 0.9999990000000001 0.9999990000000001 0.163264 0.824206 0.572725 0.156162
104 SK-MEL-30 MEK 29.9 0.5484009999999999 0.461794 0.002449 0.667171 0.025404 0.0
103 RPMI-7951 MEK 29.9 0.9671109999999998 0.5424129999999999 0.033948 0.533368 0.024031999999999998 0.0
105 COLO-792 BRAF 29.9 1.0000000000000002 1.0000000000000002 0.147737 0.821281 0.569551 0.155468
106 SNU-C1 Zero 29.8 1.0 0.991554 0.987268 0.721443 0.25775899999999996 0.069705
105 COLO-792 PI3K 29.8 1.0 1.0 0.0 0.995876 0.7355240000000001 0.201879
106 SNU-C1 BRAF 29.8 0.9999990000000001 0.9899140000000001 0.986029 0.715894 0.25224 0.068476
107 WM35 Zero 29.9 0.9998 0.999471 0.5691080000000001 0.173031 0.009441999999999999 0.0004
105 COLO-792 p53 29.9 0.999999 0.999999 0.164112 0.8264720000000001 0.5668340000000001 0.142771
106 SNU-C1 PI3K 29.8 0.9999999999999999 0.9903989999999999 0.702981 0.785731 0.40543 0.139044
107 WM35 BRAF 29.9 0.999401 0.998801 0.566364 0.18842900000000004 0.008 0.0004
105 COLO-792 MEK 29.9 0.999999 0.999999 0.020767 0.7217210000000001 0.510544 0.13859
106 SNU-C1 p53 29.8 1.000001 0.989575 0.985409 0.474367 0.15321200000000001 0.017661
107 WM35 PI3K 29.8 0.9992 0.998687 0.0 0.525156 0.03179 0.0014
108 HT55 Zero 29.9 1.0 0.9996 0.715049 0.832857 0.40431300000000003 0.10217799999999999
106 SNU-C1 MEK 29.9 1.0 0.991 0.6480469999999999 0.727237 0.260934 0.065809
107 WM35 p53 29.8 1.0 0.999035 0.5755060000000001 0.176935 0.007944 0.0
108 HT55 BRAF 29.9 1.0 0.9996 0.574277 0.8529730000000001 0.418414 0.114206
107 WM35 MEK 29.9 0.9996 0.9990000000000001 0.07653000000000001 0.42141199999999995 0.0086 0.0016
109 UACC-62 Zero 29.9 0.643625 0.4705 0.086074 0.9092570000000001 0.558242 0.0004
108 HT55 PI3K 29.9 1.0 0.9994000000000001 0.572776 0.8453820000000001 0.41298399999999996 0.10492599999999999
110 GAK Zero 29.8 0.7722180000000002 0.7021380000000002 0.256246 0.103475 0.0056040000000000005 0.0002
109 UACC-62 BRAF 29.9 0.611886 0.45050999999999997 0.046021 0.912884 0.559068 0.0006000000000000001
108 HT55 p53 29.8 0.9999999999999999 0.9997999999999999 0.7068299999999998 0.6936519999999999 0.177674 0.0008
110 GAK BRAF 29.9 0.770752 0.709544 0.040764999999999996 0.09746 0.005984 0.0002
109 UACC-62 PI3K 29.9 0.604596 0.450759 0.0 0.932969 0.598419 0.001578
108 HT55 MEK 29.9 1.0 0.9998 0.521794 0.854526 0.424906 0.11118900000000001
110 GAK PI3K 29.9 0.753376 0.691672 0.0 0.18615400000000001 0.016838 0.0014
109 UACC-62 p53 29.9 0.64644 0.4696 0.088571 0.911623 0.5510809999999999 0.0004
111 MZ2-MEL Zero 29.9 0.9988009999999999 0.9518490000000001 0.37806900000000004 0.150362 0.0004 0.0
110 GAK p53 29.9 0.77222 0.70456 0.269817 0.099515 0.007044 0.0004
109 UACC-62 MEK 29.9 0.48582800000000004 0.35505800000000004 0.0006 0.905117 0.536682 0.001264
111 MZ2-MEL BRAF 29.9 0.9992 0.837799 0.287819 0.22224999999999998 0.0002 0.0
110 GAK MEK 29.9 0.760022 0.70485 0.0002 0.095475 0.004654 0.0002
112 SNU-C5 Zero 29.8 0.8290400000000001 0.7446530000000001 0.265937 0.292148 0.0034 0.0
111 MZ2-MEL PI3K 29.8 0.9915269999999999 0.400393 0.0 0.9903999999999998 0.048117 0.0004
113 A375 Zero 29.9 0.9599280000000001 0.9040050000000001 0.26322100000000004 0.672871 0.022586000000000002 0.0
112 SNU-C5 BRAF 29.8 0.825099 0.738491 0.26601499999999995 0.29736100000000004 0.0034000000000000002 0.0
111 MZ2-MEL p53 29.9 0.999 0.944337 0.376382 0.15765 0.0 0.0
112 SNU-C5 PI3K 29.9 0.765232 0.6972389999999999 0.068396 0.352359 0.0044 0.0
113 A375 BRAF 29.9 0.9570790000000001 0.7084440000000001 0.18164100000000002 0.9857680000000001 0.049211000000000005 0.0
111 MZ2-MEL MEK 29.9 0.9989999999999999 0.406906 0.0060539999999999995 0.6684209999999999 0.0004 0.0
112 SNU-C5 p53 29.9 0.834912 0.7510469999999999 0.269208 0.27687199999999995 0.001 0.0
113 A375 PI3K 29.9 0.8799029999999999 0.24572100000000002 0.0014 0.9987999999999999 0.020487 0.0
114 SK-MEL-5 Zero 29.8 1.0000010000000001 0.9990010000000001 0.666431 0.418091 0.079601 0.005043
112 SNU-C5 MEK 29.9 0.8195450000000001 0.74131 0.119236 0.29939699999999997 0.0028 0.0
113 A375 p53 29.9 0.9583969999999998 0.9011639999999999 0.245147 0.6733029999999999 0.005999999999999999 0.0
114 SK-MEL-5 BRAF 29.8 0.999999 0.999061 0.08721000000000001 0.45873200000000003 0.092429 0.0026
115 COLO-679 Zero 29.8 0.843767 0.750035 0.21947699999999998 0.8732870000000001 0.373675 0.0
113 A375 MEK 29.9 0.95726 0.44473799999999997 0.06941699999999999 0.9981990000000001 0.052334 0.0
114 SK-MEL-5 PI3K 29.8 0.9996 0.999 0.0 0.9976 0.343167 0.023329
115 COLO-679 BRAF 29.8 0.842224 0.751755 0.17200300000000002 0.8683660000000001 0.389337 0.0
114 SK-MEL-5 p53 29.8 0.9998 0.9992 0.674572 0.41034 0.07082100000000001 0.0026
115 COLO-679 PI3K 29.8 0.7901410000000001 0.7348150000000001 0.0 0.9988 0.553374 0.0
114 SK-MEL-5 MEK 29.9 0.9994 0.9986949999999999 0.005847999999999999 0.44567199999999996 0.085996 0.0022
115 COLO-679 p53 29.8 0.8504500000000002 0.7529940000000002 0.221279 0.877279 0.396418 0.0
115 COLO-679 MEK 29.9 0.7922819999999998 0.7372429999999999 0.004122 0.7896189999999998 0.31018 0.0
